tweet_id,tweet_source,text,rating_numerator,rating_denominator,dog_stage,retweet_count,favourite_count,date,time,image_url,img_num,dog_breed,conf_level,dog
680176173301628928,TwitterforiPhone,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,10,10,pupper,1707,4161,2015-12-25 00:00:00,2018-06-25 00:00:11,https://pbs.twimg.com/media/CXB4nWnWEAAhLTX.jpg,1,christmas_stocking,0.207547,False
680145970311643136,TwitterforiPhone,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,10,10,pupper,1905,3858,2015-12-24 00:00:00,2018-06-25 22:00:10,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,miniature_poodle,0.457117,True
680100725817409536,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,11,10,pupper,1497,3805,2015-12-24 00:00:00,2018-06-25 19:00:23,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,golden_retriever,0.6989609999999999,True
679828447187857408,TwitterforiPhone,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,13,10,pupper,15341,38670,2015-12-24 00:00:00,2018-06-25 00:58:27,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,chihuahua,0.346545,True
679777920601223168,TwitterforiPhone,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,10,10,pupper,1223,3288,2015-12-23 00:00:00,2018-06-25 21:37:40,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,bloodhound,0.5288189999999999,True
679527802031484928,TwitterforiPhone,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,11,10,pupper,799,2824,2015-12-23 00:00:00,2018-06-25 05:03:47,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,1,mailbox,0.336393,False
679503373272485890,TwitterforiPhone,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,8,10,pupper,1621,3367,2015-12-23 00:00:00,2018-06-25 03:26:43,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,1,porcupine,0.999846,False
678800283649069056,TwitterforiPhone,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,12,10,pupper,984,2739,2015-12-21 00:00:00,2018-06-25 04:52:53,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1,labrador_retriever,0.213673,True
678389028614488064,TwitterforiPhone,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",11,10,pupper,459,1984,2015-12-20 00:00:00,2018-06-25 01:38:42,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,miniature_pinscher,0.516284,True
678341075375947776,TwitterforiPhone,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,12,10,pupper,589,1834,2015-12-19 00:00:00,2018-06-25 22:28:09,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,golden_retriever,0.853284,True
678278586130948096,TwitterforiPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,10,10,pupper,6626,12205,2015-12-19 00:00:00,2018-06-25 18:19:51,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,maltese_dog,0.897841,True
677557565589463040,TwitterforiPhone,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,10,10,pupper,1266,2577,2015-12-17 00:00:00,2018-06-25 18:34:46,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,1,seat_belt,0.27725700000000003,False
677269281705472000,TwitterforiPhone,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,10,10,pupper,766,2102,2015-12-16 00:00:00,2018-06-25 23:29:14,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1,shetland_sheepdog,0.656616,True
676936541936185344,TwitterforiPhone,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,8,10,pupper,5334,13448,2015-12-16 00:00:00,2018-06-25 01:27:03,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,1,chesapeake_bay_retriever,0.5452859999999999,True
676819651066732545,TwitterforiPhone,Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C,12,10,pupper,719,1905,2015-12-15 00:00:00,2018-06-25 17:42:34,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,2,rain_barrel,0.625555,False
676617503762681856,TwitterforiPhone,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,13,10,pupper,1068,3058,2015-12-15 00:00:00,2018-06-25 04:19:18,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1,chihuahua,0.841084,True
676603393314578432,TwitterforiPhone,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,9,10,pupper,424,1232,2015-12-15 00:00:00,2018-06-25 03:23:14,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1,whippet,0.8770209999999999,True
676575501977128964,TwitterforiPhone,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7,8,10,pupper,1217,2725,2015-12-15 00:00:00,2018-06-25 01:32:24,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,1,feather_boa,0.424106,False
676470639084101634,TwitterforiPhone,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,11,10,pupper,5061,12278,2015-12-14 00:00:00,2018-06-25 18:35:43,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,1,golden_retriever,0.7903859999999999,True
676263575653122048,TwitterforiPhone,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9,10,10,pupper,591,2183,2015-12-14 00:00:00,2018-06-25 04:52:55,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,1,teddy,0.0982826,False
675898130735476737,TwitterforiPhone,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O,10,10,pupper,625,1719,2015-12-13 00:00:00,2018-06-25 04:40:46,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,1,labrador_retriever,0.40743,True
675845657354215424,TwitterforiPhone,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",10,10,pupper,962,2399,2015-12-13 00:00:00,2018-06-25 01:12:15,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1,pug,0.8839520000000001,True
675740360753160193,TwitterforiPhone,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,12,10,pupper,373,1218,2015-12-12 00:00:00,2018-06-25 18:13:51,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,1,golden_retriever,0.800495,True
675334060156301312,TwitterforiPhone,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,12,10,pupper,1387,2918,2015-12-11 00:00:00,2018-06-25 15:19:21,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,pembroke,0.773135,True
675113801096802304,TwitterforiPhone,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,10,10,pupper,839,2046,2015-12-11 00:00:00,2018-06-25 00:44:07,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,bow,0.16802,False
675006312288268288,TwitterforiPhone,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,10,10,pupper,242,1022,2015-12-10 00:00:00,2018-06-25 17:37:00,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,boxer,0.654697,True
674774481756377088,TwitterforiPhone,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,11,10,pupper,510,1184,2015-12-10 00:00:00,2018-06-25 02:15:47,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,chihuahua,0.407016,True
674737130913071104,TwitterforiPhone,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,10,10,pupper,99,672,2015-12-09 00:00:00,2018-06-25 23:47:22,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,pomeranian,0.948537,True
674638615994089473,TwitterforiPhone,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,12,10,pupper,622,1746,2015-12-09 00:00:00,2018-06-25 17:15:54,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,pomeranian,0.846986,True
674447403907457024,TwitterforiPhone,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,10,10,pupper,382,1107,2015-12-09 00:00:00,2018-06-25 04:36:06,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,brabancon_griffon,0.409909,True
674318007229923329,TwitterforiPhone,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,8,10,pupper,551,1469,2015-12-08 00:00:00,2018-06-25 20:01:55,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,1,porcupine,0.846628,False
674262580978937856,TwitterforiPhone,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9,10,pupper,488,1350,2015-12-08 00:00:00,2018-06-25 16:21:41,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,greater_swiss_mountain_dog,0.519428,True
674038233588723717,TwitterforiPhone,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,12,10,pupper,436,1143,2015-12-08 00:00:00,2018-06-25 01:30:12,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,eskimo_dog,0.358459,True
673956914389192708,TwitterforiPhone,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,10,10,pupper,1028,2028,2015-12-07 00:00:00,2018-06-25 20:07:04,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,0.5861609999999999,True
673919437611909120,TwitterforiPhone,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,11,10,pupper,387,1211,2015-12-07 00:00:00,2018-06-25 17:38:09,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,jack-o'-lantern,0.172079,False
673707060090052608,TwitterforiPhone,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,10,pupper,416,1141,2015-12-07 00:00:00,2018-06-25 03:34:14,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,german_short-haired_pointer,0.935771,True
673697980713705472,TwitterforiPhone,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,8,10,pupper,2085,3951,2015-12-07 00:00:00,2018-06-25 02:58:09,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,1,porcupine,0.151876,False
673656262056419329,TwitterforiPhone,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10,10,pupper,257,743,2015-12-07 00:00:00,2018-06-25 00:12:23,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull_mastiff,0.700625,True
673612854080196609,TwitterforiPhone,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,7,10,pupper,770,1648,2015-12-06 00:00:00,2018-06-25 21:19:54,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,newfoundland,0.223101,True
673363615379013632,TwitterforiPhone,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,11,10,pupper,328,1058,2015-12-06 00:00:00,2018-06-25 04:49:31,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,1,ox,0.193431,False
673342308415348736,TwitterforiPhone,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,10,10,pupper,628,1316,2015-12-06 00:00:00,2018-06-25 03:24:51,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1,ski_mask,0.981017,False
673295268553605120,TwitterforiPhone,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,8,10,pupper,3365,7812,2015-12-06 00:00:00,2018-06-25 00:17:55,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden_retriever,0.889241,True
673148804208660480,TwitterforiPhone,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,8,10,pupper,666,1767,2015-12-05 00:00:00,2018-06-25 14:35:56,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,1,tub,0.8730100000000001,False
672988786805112832,TwitterforiPhone,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10,10,pupper,305,1007,2015-12-05 00:00:00,2018-06-25 04:00:04,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,lakeland_terrier,0.8366319999999999,True
672975131468300288,TwitterforiPhone,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,10,10,pupper,970,1749,2015-12-05 00:00:00,2018-06-25 03:05:49,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,0.8364209999999999,True
672970152493887488,TwitterforiPhone,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,7,10,pupper,375,993,2015-12-05 00:00:00,2018-06-25 02:46:02,https://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg,1,leaf_beetle,0.340154,False
672898206762672129,TwitterforiPhone,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,11,10,pupper,443,922,2015-12-04 00:00:00,2018-06-25 22:00:08,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,1,motor_scooter,0.8358190000000001,False
672622327801233409,TwitterforiPhone,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,12,10,pupper,520,1340,2015-12-04 00:00:00,2018-06-25 03:43:54,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,golden_retriever,0.952773,True
672614745925664768,TwitterforiPhone,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,6,10,pupper,619,1270,2015-12-04 00:00:00,2018-06-25 03:13:46,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,1,starfish,0.712717,False
672594978741354496,TwitterforiPhone,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,9,10,pupper,638,1375,2015-12-04 00:00:00,2018-06-25 01:55:13,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,great_pyrenees,0.755945,True
672481316919734272,TwitterforiPhone,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,12,10,pupper,128,737,2015-12-03 00:00:00,2018-06-25 18:23:34,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,border_collie,0.599454,True
672254177670729728,TwitterforiPhone,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,11,10,pupper,779,1477,2015-12-03 00:00:00,2018-06-25 03:21:00,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1,pug,0.979487,True
672205392827572224,TwitterforiPhone,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,9,10,pupper,1218,2339,2015-12-03 00:00:00,2018-06-25 00:07:09,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,1,carton,0.952613,False
672160042234327040,TwitterforiPhone,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,8,10,pupper,381,901,2015-12-02 00:00:00,2018-06-25 21:06:56,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1,pug,0.561027,True
889665388333682689,TwitterforiPhone,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,13,10,puppo,10119,48051,2017-07-25 00:00:00,2018-06-25 01:55:32,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,pembroke,0.966327,True
889531135344209921,TwitterforiPhone,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,13,10,puppo,2246,15082,2017-07-24 00:00:00,2018-06-25 17:02:04,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever,0.953442,True
878776093423087618,TwitterforiPhone,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,13,10,puppo,4166,19378,2017-06-25 00:00:00,2018-06-25 00:45:22,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,italian_greyhound,0.734684,True
874012996292530176,TwitterforiPhone,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V",13,10,puppo,10591,34733,2017-06-11 00:00:00,2018-06-25 21:18:31,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,cardigan,0.806674,True
867421006826221569,TwitterforiPhone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,12,10,puppo,2588,16356,2017-05-24 00:00:00,2018-06-25 16:44:18,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,eskimo_dog,0.6164569999999999,True
859607811541651456,TwitterforiPhone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,13,10,puppo,1645,19052,2017-05-03 00:00:00,2018-06-25 03:17:27,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,0.8955290000000001,True
825535076884762624,TwitterforiPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,puppo,19147,56110,2017-01-29 00:00:00,2018-06-25 02:44:34,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,rottweiler,0.681495,True
825026590719483904,TwitterforiPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,puppo,1434,6866,2017-01-27 00:00:00,2018-06-25 17:04:02,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,eskimo_dog,0.524454,True
822872901745569793,TwitterforiPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,puppo,49025,143141,2017-01-21 00:00:00,2018-06-25 18:26:02,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,lakeland_terrier,0.196015,True
819952236453363712,TwitterforiPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,puppo,1324,5769,2017-01-13 00:00:00,2018-06-25 17:00:21,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,american_staffordshire_terrier,0.925505,True
803773340896923648,TwitterforiPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,puppo,3113,10964,2016-11-30 00:00:00,2018-06-25 01:31:12,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,0.817066,True
802239329049477120,TwitterforiPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,puppo,2929,9888,2016-11-25 00:00:00,2018-06-25 19:55:35,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,eskimo_dog,0.482498,True
793195938047070209,TwitterforiPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,puppo,6334,16679,2016-10-31 00:00:00,2018-06-25 21:00:23,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,labrador_retriever,0.654762,True
790946055508652032,TwitterforiPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,puppo,5297,18140,2016-10-25 00:00:00,2018-06-25 16:00:09,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,dishwasher,0.700466,False
787717603741622272,TwitterforiPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,10,puppo,3127,11144,2016-10-16 00:00:00,2018-06-25 18:11:26,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,german_shepherd,0.992339,True
780931614150983680,TwitterforiPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13,10,puppo,8248,23566,2016-09-28 00:00:00,2018-06-25 00:46:20,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,padlock,0.731564,False
756275833623502848,TwitterforiPhone,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,10,10,puppo,1697,6944,2016-07-21 00:00:00,2018-06-25 23:53:04,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1,airedale,0.602957,True
752519690950500352,TwitterforiPhone,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,11,10,puppo,3796,7949,2016-07-11 00:00:00,2018-06-25 15:07:30,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,3,swing,0.999984,False
751132876104687617,TwitterforiPhone,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,10,10,puppo,1440,5484,2016-07-07 00:00:00,2018-06-25 19:16:47,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,1,labrador_retriever,0.92939,True
744995568523612160,TwitterforiPhone,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9,10,puppo,692,3193,2016-06-20 00:00:00,2018-06-25 20:49:19,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,old_english_sheepdog,0.4274810000000001,True
743253157753532416,TwitterforiPhone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",10,10,puppo,1328,4519,2016-06-16 00:00:00,2018-06-25 01:25:36,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,malamute,0.442612,True
738537504001953792,TwitterforiPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11,10,puppo,1710,5436,2016-06-03 00:00:00,2018-06-25 01:07:16,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,chow,0.808737,True
892420643555336193,TwitterforiPhone,This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 https://t.co/MgUWQ76dJU,13,10,,8571,38736,2017-08-01 00:00:00,2018-06-25 16:23:56,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,1,orange,0.0970486,False
892177421306343426,TwitterforiPhone,"This is Tilly. She's just checking pup on you. Hopes you're doing ok. If not, she's available for pats, snugs, boops, the whole bit. 13/10 https://t.co/0Xxu71qeIV",13,10,,6300,33193,2017-08-01 00:00:00,2018-06-25 00:17:27,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,1,chihuahua,0.323581,True
891815181378084864,TwitterforiPhone,This is Archie. He is a rare Norwegian Pouncing Corgo. Lives in the tall grass. You never know when one may strike. 12/10 https://t.co/wUnZnhtVJB,12,10,,4184,24995,2017-07-31 00:00:00,2018-06-25 00:18:03,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,1,chihuahua,0.716012,True
891689557279858688,TwitterforiPhone,This is Darla. She commenced a snooze mid meal. 13/10 happens to the best of us https://t.co/tD36da7qLQ,13,10,,8697,42139,2017-07-30 00:00:00,2018-06-25 15:58:51,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,1,paper_towel,0.17027799999999998,False
891327558926688256,TwitterforiPhone,"This is Franklin. He would like you to stop calling him ""cute."" He is a very fierce shark and should be respected as such. 12/10 #BarkWeek https://t.co/AtUZn91f7f",12,10,,9460,40277,2017-07-29 00:00:00,2018-06-25 16:00:24,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2,basset,0.555712,True
891087950875897856,TwitterforiPhone,Here we have a majestic great white breaching off South Africa's coast. Absolutely h*ckin breathtaking. 13/10 (IG: tucker_marlo) #BarkWeek https://t.co/kQ04fDDRmh,13,10,,3134,20188,2017-07-29 00:00:00,2018-06-25 00:08:17,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1,chesapeake_bay_retriever,0.425595,True
890971913173991426,TwitterforiPhone,"Meet Jax. He enjoys ice cream so much he gets nervous around it. 13/10 help Jax enjoy more things by clicking below

https://t.co/Zr4hWfAs1H https://t.co/tVJBRMnhxl",13,10,,2087,11830,2017-07-28 00:00:00,2018-06-25 16:27:12,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1,appenzeller,0.34170300000000003,True
890729181411237888,TwitterforiPhone,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,13,10,,19011,65428,2017-07-28 00:00:00,2018-06-25 00:22:40,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,pomeranian,0.566142,True
890609185150312448,TwitterforiPhone,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,13,10,,4285,27751,2017-07-27 00:00:00,2018-06-25 16:25:51,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,irish_terrier,0.487574,True
